sample	chrom	start	end	maxP	lowP	highP	width	status
1	HanXRQChr10	107000000	108000000	0	0	0.01	0.01	P1
1	HanXRQChr10	108000000	109000000	0	0	0.02	0.02	P1
1	HanXRQChr10	109000000	110000000	0	0	0.03	0.03	P1
1	HanXRQChr10	110000000	111000000	0	0	0.01	0.01	P1
1	HanXRQChr10	111000000	112000000	0	0	0.13	0.13	P1
1	HanXRQChr10	112000000	113000000	0	0	0.01	0.01	P1
1	HanXRQChr10	113000000	114000000	0	0	0.01	0.01	P1
1	HanXRQChr10	114000000	115000000	0	0	0.09	0.09	P1
1	HanXRQChr10	115000000	116000000	0	0	0.02	0.02	P1
1	HanXRQChr10	116000000	117000000	0	0	0.01	0.01	P1
1	HanXRQChr10	117000000	118000000	0	0	0.01	0.01	P1
1	HanXRQChr10	118000000	119000000	0	0	0.01	0.01	P1
1	HanXRQChr10	119000000	120000000	0	0	0.01	0.01	P1
1	HanXRQChr10	120000000	121000000	0	0	0.01	0.01	P1
1	HanXRQChr10	121000000	122000000	0	0	0.01	0.01	P1
1	HanXRQChr10	122000000	123000000	0	0	0.05	0.05	P1
1	HanXRQChr10	123000000	124000000	0	0	0.03	0.03	P1
1	HanXRQChr10	124000000	125000000	0	0	0.02	0.02	P1
1	HanXRQChr10	125000000	126000000	0	0	0.01	0.01	P1
1	HanXRQChr10	126000000	127000000	0	0	0.07	0.07	P1
1	HanXRQChr10	127000000	128000000	0	0	0.81	0.81	NA
1	HanXRQChr10	128000000	129000000	0	0	0.16	0.16	P1
1	HanXRQChr10	129000000	130000000	0	0	0.02	0.02	P1
1	HanXRQChr10	130000000	131000000	0	0	0.03	0.03	P1
1	HanXRQChr10	131000000	132000000	0	0	0.01	0.01	P1
1	HanXRQChr10	132000000	133000000	0	0	0.01	0.01	P1
1	HanXRQChr10	133000000	134000000	0	0	0.03	0.03	P1
1	HanXRQChr10	134000000	135000000	0	0	0.03	0.03	P1
1	HanXRQChr10	135000000	136000000	0	0	0.01	0.01	P1
1	HanXRQChr10	136000000	137000000	0	0	0.01	0.01	P1
1	HanXRQChr10	137000000	138000000	0	0	0.03	0.03	P1
1	HanXRQChr10	138000000	139000000	0	0	0.05	0.05	P1
1	HanXRQChr10	139000000	140000000	0	0	0.02	0.02	P1
1	HanXRQChr10	140000000	141000000	0	0	0.01	0.01	P1
1	HanXRQChr10	141000000	142000000	0	0	0.01	0.01	P1
1	HanXRQChr10	142000000	143000000	0	0	0.02	0.02	P1
1	HanXRQChr10	143000000	144000000	0	0	0.2	0.2	P1
1	HanXRQChr10	144000000	145000000	0	0	0.01	0.01	P1
1	HanXRQChr10	145000000	146000000	0	0	0.01	0.01	P1
1	HanXRQChr10	146000000	147000000	0	0	0.01	0.01	P1
1	HanXRQChr10	147000000	148000000	0	0	0.02	0.02	P1
1	HanXRQChr10	148000000	149000000	0	0	0.03	0.03	P1
1	HanXRQChr10	149000000	150000000	0	0	0.02	0.02	P1
1	HanXRQChr10	150000000	151000000	0	0	0.01	0.01	P1
1	HanXRQChr10	151000000	152000000	0	0	0.01	0.01	P1
1	HanXRQChr10	152000000	153000000	0	0	0.07	0.07	P1
1	HanXRQChr10	153000000	154000000	0	0	0.01	0.01	P1
1	HanXRQChr10	154000000	155000000	0	0	0.01	0.01	P1
1	HanXRQChr10	155000000	156000000	0	0	0.03	0.03	P1
1	HanXRQChr10	156000000	157000000	0	0	0.01	0.01	P1
1	HanXRQChr10	157000000	158000000	0	0	0.01	0.01	P1
1	HanXRQChr10	158000000	159000000	0	0	0.12	0.12	P1
1	HanXRQChr10	159000000	160000000	0	0	0.02	0.02	P1
1	HanXRQChr10	160000000	161000000	0	0	0.01	0.01	P1
1	HanXRQChr10	161000000	162000000	0	0	0.02	0.02	P1
1	HanXRQChr10	162000000	163000000	0	0	0.17	0.17	P1
1	HanXRQChr10	163000000	164000000	0	0	0.01	0.01	P1
1	HanXRQChr10	164000000	165000000	0	0	0.01	0.01	P1
1	HanXRQChr10	165000000	166000000	0	0	0.01	0.01	P1
1	HanXRQChr10	166000000	167000000	0	0	0.01	0.01	P1
1	HanXRQChr10	167000000	168000000	0	0	0.04	0.04	P1
1	HanXRQChr10	168000000	169000000	0.01	0	0.04	0.04	P1
1	HanXRQChr10	169000000	170000000	0	0	0.01	0.01	P1
1	HanXRQChr10	170000000	171000000	0	0	0.01	0.01	P1
1	HanXRQChr10	171000000	172000000	0	0	0.01	0.01	P1
1	HanXRQChr10	172000000	173000000	0	0	0.01	0.01	P1
1	HanXRQChr10	173000000	174000000	0	0	0.01	0.01	P1
1	HanXRQChr10	174000000	175000000	0	0	0.02	0.02	P1
1	HanXRQChr10	175000000	176000000	0	0	0.06	0.06	P1
1	HanXRQChr10	176000000	177000000	0	0	0.01	0.01	P1
1	HanXRQChr10	177000000	178000000	0	0	0.01	0.01	P1
1	HanXRQChr10	178000000	179000000	0	0	0.06	0.06	P1
1	HanXRQChr10	179000000	180000000	0	0	0.53	0.53	admixed
1	HanXRQChr10	181000000	182000000	0	0	0.01	0.01	P1
1	HanXRQChr10	182000000	183000000	0	0	0.01	0.01	P1
1	HanXRQChr10	183000000	184000000	0	0	0.01	0.01	P1
1	HanXRQChr10	184000000	185000000	0	0	0.03	0.03	P1
1	HanXRQChr10	185000000	186000000	0	0	0.05	0.05	P1
1	HanXRQChr10	186000000	187000000	0	0	0.02	0.02	P1
1	HanXRQChr10	187000000	188000000	0	0	0.01	0.01	P1
1	HanXRQChr10	188000000	189000000	0	0	0.01	0.01	P1
1	HanXRQChr10	189000000	190000000	0	0	0.01	0.01	P1
1	HanXRQChr10	190000000	191000000	0.98	0.95	1	0.05	P2
1	HanXRQChr10	191000000	192000000	0.96	0.84	1	0.16	P2
1	HanXRQChr10	192000000	193000000	0.98	0.96	1	0.04	P2
1	HanXRQChr10	193000000	194000000	0.98	0.92	1	0.08	P2
1	HanXRQChr10	194000000	195000000	1	0.96	1	0.04	P2
1	HanXRQChr10	195000000	196000000	0.98	0.92	1	0.08	P2
1	HanXRQChr10	196000000	197000000	0.59	0.52	0.66	0.14	P2
1	HanXRQChr10	197000000	198000000	0	0	0.01	0.01	P1
1	HanXRQChr10	198000000	199000000	0	0	0.01	0.01	P1
1	HanXRQChr10	199000000	200000000	0	0	0.01	0.01	P1
1	HanXRQChr10	200000000	201000000	0	0	0.01	0.01	P1
1	HanXRQChr10	201000000	202000000	0	0	0.01	0.01	P1
1	HanXRQChr10	202000000	203000000	0	0	0.01	0.01	P1
1	HanXRQChr10	203000000	204000000	0	0	0.09	0.09	P1
1	HanXRQChr10	204000000	205000000	0.77	0.69	0.84	0.15	P2
1	HanXRQChr10	205000000	206000000	0.59	0.5	0.67	0.17	admixed
1	HanXRQChr10	206000000	207000000	1	0.98	1	0.02	P2
1	HanXRQChr10	207000000	208000000	1	0.98	1	0.02	P2
1	HanXRQChr10	208000000	209000000	0.99	0.95	1	0.05	P2
1	HanXRQChr10	209000000	210000000	0	0	0.01	0.01	P1
1	HanXRQChr10	210000000	211000000	1	0.97	1	0.03	P2
1	HanXRQChr10	211000000	212000000	0.28	0.23	0.33	0.1	P1
1	HanXRQChr10	212000000	213000000	0	0	0.02	0.02	P1
1	HanXRQChr10	213000000	214000000	0	0	0.01	0.01	P1
1	HanXRQChr10	214000000	215000000	0.46	0.39	0.53	0.14	admixed
1	HanXRQChr10	215000000	216000000	1	0.97	1	0.03	P2
1	HanXRQChr10	216000000	217000000	0.97	0.83	1	0.17	P2
1	HanXRQChr10	217000000	218000000	0.95	0.85	1	0.15	P2
1	HanXRQChr10	218000000	219000000	1	0.96	1	0.04	P2
1	HanXRQChr10	219000000	220000000	0.8	0.75	0.84	0.09	P2
1	HanXRQChr10	220000000	221000000	0.99	0.97	1	0.03	P2
1	HanXRQChr10	221000000	222000000	0.94	0.91	0.97	0.0599999999999999	P2
1	HanXRQChr10	222000000	223000000	1	0.99	1	0.01	P2
1	HanXRQChr10	223000000	224000000	0.95	0.88	0.99	0.11	P2
1	HanXRQChr10	224000000	225000000	0.97	0.93	0.99	0.0599999999999999	P2
1	HanXRQChr10	225000000	226000000	0.86	0.81	0.9	0.09	P2
1	HanXRQChr10	226000000	227000000	0	0	0.01	0.01	P1
1	HanXRQChr10	227000000	228000000	0	0	0.01	0.01	P1
1	HanXRQChr10	228000000	229000000	0.56	0.49	0.63	0.14	admixed
1	HanXRQChr10	229000000	230000000	0	0	0.02	0.02	P1
1	HanXRQChr10	230000000	231000000	0	0	0.01	0.01	P1
1	HanXRQChr10	231000000	232000000	0	0	0.01	0.01	P1
1	HanXRQChr10	232000000	233000000	0	0	0.01	0.01	P1
1	HanXRQChr10	233000000	234000000	0	0	0.01	0.01	P1
1	HanXRQChr10	234000000	235000000	0.51	0.44	0.59	0.15	admixed
1	HanXRQChr10	235000000	236000000	0	0	0.01	0.01	P1
1	HanXRQChr10	236000000	237000000	0	0	0.01	0.01	P1
1	HanXRQChr10	237000000	238000000	0	0	0.01	0.01	P1
1	HanXRQChr10	238000000	239000000	0	0	0.01	0.01	P1
1	HanXRQChr10	239000000	240000000	0	0	0.01	0.01	P1
1	HanXRQChr10	240000000	241000000	0	0	0.01	0.01	P1
1	HanXRQChr10	241000000	242000000	1	0.95	1	0.05	P2
1	HanXRQChr10	242000000	243000000	0.99	0.95	1	0.05	P2
1	HanXRQChr10	244000000	245000000	0.95	0.91	0.99	0.08	P2
1	HanXRQChr10	245000000	246000000	0.25	0.22	0.29	0.07	P1
1	HanXRQChr10	246000000	247000000	1	0.95	1	0.05	P2
1	HanXRQChr11	0	1000000	0	0	0.01	0.01	P1
1	HanXRQChr11	1000000	2000000	0	0	0.01	0.01	P1
1	HanXRQChr11	2000000	3000000	0	0	0.05	0.05	P1
1	HanXRQChr11	3000000	4000000	0	0	0.02	0.02	P1
1	HanXRQChr11	4000000	5000000	0	0	0.04	0.04	P1
1	HanXRQChr11	5000000	6000000	0	0	0.01	0.01	P1
1	HanXRQChr11	6000000	7000000	0.03	0	0.06	0.06	P1
1	HanXRQChr11	7000000	8000000	0	0	0.02	0.02	P1
1	HanXRQChr11	8000000	9000000	0	0	0.01	0.01	P1
1	HanXRQChr11	9000000	10000000	0	0	0.01	0.01	P1
1	HanXRQChr11	10000000	11000000	0.82	0.76	0.87	0.11	P2
1	HanXRQChr11	11000000	12000000	0.32	0.22	0.43	0.21	P1
1	HanXRQChr11	12000000	13000000	0.38	0.32	0.45	0.13	P1
1	HanXRQChr11	13000000	14000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr11	14000000	15000000	0.17	0.1	0.25	0.15	P1
1	HanXRQChr11	15000000	16000000	1	0.95	1	0.05	P2
1	HanXRQChr11	16000000	17000000	0.51	0.43	0.59	0.16	admixed
1	HanXRQChr11	17000000	18000000	0	0	0.01	0.01	P1
1	HanXRQChr11	18000000	19000000	0	0	0.1	0.1	P1
1	HanXRQChr11	19000000	20000000	0.85	0.79	0.91	0.12	P2
1	HanXRQChr11	20000000	21000000	0.83	0.78	0.88	0.1	P2
1	HanXRQChr11	21000000	22000000	0	0	0.01	0.01	P1
1	HanXRQChr11	22000000	23000000	0	0	0.01	0.01	P1
1	HanXRQChr11	23000000	24000000	0	0	0.01	0.01	P1
1	HanXRQChr11	24000000	25000000	0	0	0.01	0.01	P1
1	HanXRQChr11	25000000	26000000	0	0	0.01	0.01	P1
1	HanXRQChr11	26000000	27000000	0	0	0.01	0.01	P1
1	HanXRQChr11	27000000	28000000	0	0	0.01	0.01	P1
1	HanXRQChr11	28000000	29000000	0	0	0.03	0.03	P1
1	HanXRQChr11	29000000	30000000	0	0	0.01	0.01	P1
1	HanXRQChr11	30000000	31000000	0	0	0.01	0.01	P1
1	HanXRQChr11	31000000	32000000	0	0	0.01	0.01	P1
1	HanXRQChr11	32000000	33000000	0	0	0.01	0.01	P1
1	HanXRQChr11	33000000	34000000	0	0	0.01	0.01	P1
1	HanXRQChr11	34000000	35000000	0	0	0.04	0.04	P1
1	HanXRQChr11	35000000	36000000	0	0	0.01	0.01	P1
1	HanXRQChr11	36000000	37000000	0.58	0.5	0.67	0.17	admixed
1	HanXRQChr11	37000000	38000000	1	0.97	1	0.03	P2
1	HanXRQChr11	38000000	39000000	0.96	0.9	0.99	0.09	P2
1	HanXRQChr11	39000000	40000000	0.95	0.9	0.98	0.08	P2
1	HanXRQChr11	40000000	41000000	0.92	0.81	0.99	0.18	P2
1	HanXRQChr11	41000000	42000000	0.91	0.84	0.96	0.12	P2
1	HanXRQChr11	42000000	43000000	1	0.96	1	0.04	P2
1	HanXRQChr11	43000000	44000000	0.95	0.88	1	0.12	P2
1	HanXRQChr11	44000000	45000000	0.99	0.9	1	0.1	P2
1	HanXRQChr11	45000000	46000000	1	0.95	1	0.05	P2
1	HanXRQChr11	46000000	47000000	0.95	0.88	0.99	0.11	P2
1	HanXRQChr11	47000000	48000000	1	0.97	1	0.03	P2
1	HanXRQChr11	48000000	49000000	0.98	0.93	1	0.07	P2
1	HanXRQChr11	49000000	50000000	0.99	0.96	1	0.04	P2
1	HanXRQChr11	50000000	51000000	0.99	0.96	1	0.04	P2
1	HanXRQChr11	51000000	52000000	1	0.93	1	0.07	P2
1	HanXRQChr11	52000000	53000000	0.96	0.89	1	0.11	P2
1	HanXRQChr11	53000000	54000000	0.9	0.8	0.97	0.17	P2
1	HanXRQChr11	54000000	55000000	1	0.97	1	0.03	P2
1	HanXRQChr11	55000000	56000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr11	56000000	57000000	0.93	0.88	0.97	0.09	P2
1	HanXRQChr11	57000000	58000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr11	58000000	59000000	1	0.93	1	0.07	P2
1	HanXRQChr11	59000000	60000000	0.99	0.92	1	0.08	P2
1	HanXRQChr11	60000000	61000000	0.99	0.9	1	0.1	P2
1	HanXRQChr11	61000000	62000000	0.99	0.96	1	0.04	P2
1	HanXRQChr11	62000000	63000000	1	0.93	1	0.07	P2
1	HanXRQChr11	63000000	64000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr11	64000000	65000000	1	0.98	1	0.02	P2
1	HanXRQChr11	65000000	66000000	0.98	0.92	1	0.08	P2
1	HanXRQChr11	66000000	67000000	1	0.96	1	0.04	P2
1	HanXRQChr11	67000000	68000000	1	0.98	1	0.02	P2
1	HanXRQChr11	68000000	69000000	0.99	0.95	1	0.05	P2
1	HanXRQChr11	69000000	70000000	1	0.98	1	0.02	P2
1	HanXRQChr11	70000000	71000000	1	0.96	1	0.04	P2
1	HanXRQChr11	71000000	72000000	0.93	0.84	0.98	0.14	P2
1	HanXRQChr11	72000000	73000000	1	0.97	1	0.03	P2
1	HanXRQChr11	73000000	74000000	1	0.83	1	0.17	P2
1	HanXRQChr11	74000000	75000000	0.92	0.85	0.97	0.12	P2
1	HanXRQChr11	75000000	76000000	1	0.96	1	0.04	P2
1	HanXRQChr11	76000000	77000000	1	0.96	1	0.04	P2
1	HanXRQChr11	77000000	78000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr11	78000000	79000000	1	0.99	1	0.01	P2
1	HanXRQChr11	79000000	80000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr11	80000000	81000000	1	0.97	1	0.03	P2
1	HanXRQChr11	81000000	82000000	0.97	0.89	1	0.11	P2
1	HanXRQChr11	82000000	83000000	1	0.95	1	0.05	P2
1	HanXRQChr11	83000000	84000000	1	0.99	1	0.01	P2
1	HanXRQChr11	84000000	85000000	0.99	0.93	1	0.07	P2
1	HanXRQChr11	86000000	87000000	0.97	0.91	1	0.09	P2
1	HanXRQChr11	87000000	88000000	0.96	0.92	0.98	0.0599999999999999	P2
1	HanXRQChr11	88000000	89000000	0.99	0.92	1	0.08	P2
1	HanXRQChr11	89000000	90000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr11	90000000	91000000	1	0.97	1	0.03	P2
1	HanXRQChr11	91000000	92000000	0.99	0.96	1	0.04	P2
1	HanXRQChr11	92000000	93000000	0.99	0.98	1	0.02	P2
1	HanXRQChr11	93000000	94000000	1	0.9	1	0.1	P2
1	HanXRQChr11	94000000	95000000	1	0.97	1	0.03	P2
1	HanXRQChr11	95000000	96000000	1	0.96	1	0.04	P2
1	HanXRQChr11	96000000	97000000	1	0.97	1	0.03	P2
1	HanXRQChr11	97000000	98000000	0.97	0.92	0.99	0.07	P2
1	HanXRQChr11	98000000	99000000	1	0.98	1	0.02	P2
1	HanXRQChr11	99000000	100000000	0.99	0.95	1	0.05	P2
1	HanXRQChr11	100000000	101000000	1	0.97	1	0.03	P2
1	HanXRQChr11	101000000	102000000	1	0.96	1	0.04	P2
1	HanXRQChr11	102000000	103000000	1	0.95	1	0.05	P2
1	HanXRQChr11	103000000	104000000	0.52	0.41	0.63	0.22	admixed
1	HanXRQChr11	104000000	105000000	0	0	0.01	0.01	P1
1	HanXRQChr11	105000000	106000000	0	0	0.01	0.01	P1
1	HanXRQChr11	106000000	107000000	0	0	0.02	0.02	P1
1	HanXRQChr11	107000000	108000000	0	0	0.01	0.01	P1
1	HanXRQChr11	108000000	109000000	0	0	0.01	0.01	P1
1	HanXRQChr11	109000000	110000000	0.83	0.75	0.89	0.14	P2
1	HanXRQChr11	110000000	111000000	0.94	0.84	1	0.16	P2
1	HanXRQChr11	111000000	112000000	1	0.87	1	0.13	P2
1	HanXRQChr11	112000000	113000000	0.96	0.82	1	0.18	P2
1	HanXRQChr11	113000000	114000000	1	0.53	1	0.47	P2
1	HanXRQChr11	114000000	115000000	0.99	0.82	1	0.18	P2
1	HanXRQChr11	115000000	116000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr11	116000000	117000000	0.98	0.95	1	0.05	P2
1	HanXRQChr11	117000000	118000000	1	0.94	1	0.0600000000000001	P2
1	HanXRQChr11	118000000	119000000	0.99	0.92	1	0.08	P2
1	HanXRQChr11	119000000	120000000	1	0.81	1	0.19	P2
1	HanXRQChr11	120000000	121000000	1	0.98	1	0.02	P2
1	HanXRQChr11	121000000	122000000	0.82	0.76	0.87	0.11	P2
1	HanXRQChr11	122000000	123000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr11	123000000	124000000	1	0.98	1	0.02	P2
1	HanXRQChr11	124000000	125000000	1	0.97	1	0.03	P2
1	HanXRQChr11	125000000	126000000	0.97	0.9	1	0.1	P2
1	HanXRQChr11	126000000	127000000	0	0	0.02	0.02	P1
1	HanXRQChr11	127000000	128000000	0	0	0.01	0.01	P1
1	HanXRQChr11	128000000	129000000	0	0	0.01	0.01	P1
1	HanXRQChr11	129000000	130000000	0	0	0.01	0.01	P1
1	HanXRQChr11	130000000	131000000	0.37	0.32	0.43	0.11	P1
1	HanXRQChr11	131000000	132000000	0.9	0.73	1	0.27	P2
1	HanXRQChr11	132000000	133000000	0.95	0.88	1	0.12	P2
1	HanXRQChr11	133000000	134000000	0	0	0.01	0.01	P1
1	HanXRQChr11	134000000	135000000	0	0	0.01	0.01	P1
1	HanXRQChr11	135000000	136000000	0	0	0.03	0.03	P1
1	HanXRQChr11	136000000	137000000	0	0	0.05	0.05	P1
1	HanXRQChr11	137000000	138000000	0.08	0.04	0.13	0.09	P1
1	HanXRQChr11	138000000	139000000	0.96	0.9	0.99	0.09	P2
1	HanXRQChr11	139000000	140000000	0.9	0.84	0.95	0.11	P2
1	HanXRQChr11	140000000	141000000	0.99	0.93	1	0.07	P2
1	HanXRQChr11	141000000	142000000	0	0	0.02	0.02	P1
1	HanXRQChr11	142000000	143000000	0.97	0.91	1	0.09	P2
1	HanXRQChr11	143000000	144000000	0.01	0	0.04	0.04	P1
1	HanXRQChr11	144000000	145000000	0	0	0.02	0.02	P1
1	HanXRQChr11	145000000	146000000	0.68	0.62	0.74	0.12	P2
1	HanXRQChr11	146000000	147000000	0	0	0.02	0.02	P1
1	HanXRQChr11	147000000	148000000	0	0	0.01	0.01	P1
1	HanXRQChr11	148000000	149000000	0	0	0.01	0.01	P1
1	HanXRQChr11	149000000	150000000	0	0	0.01	0.01	P1
1	HanXRQChr11	150000000	151000000	0	0	0.01	0.01	P1
1	HanXRQChr11	151000000	152000000	0	0	0.36	0.36	P1
1	HanXRQChr11	152000000	153000000	0	0	0.04	0.04	P1
1	HanXRQChr11	153000000	154000000	0	0	0.01	0.01	P1
1	HanXRQChr11	154000000	155000000	0	0	0.02	0.02	P1
1	HanXRQChr11	155000000	156000000	0	0	0.01	0.01	P1
1	HanXRQChr11	156000000	157000000	0	0	0.01	0.01	P1
1	HanXRQChr11	157000000	158000000	0.83	0.75	0.9	0.15	P2
1	HanXRQChr11	158000000	159000000	0	0	0.01	0.01	P1
1	HanXRQChr11	159000000	160000000	0.64	0.55	0.72	0.17	P2
1	HanXRQChr11	160000000	161000000	0.9	0.84	0.96	0.12	P2
1	HanXRQChr11	161000000	162000000	0.99	0.95	1	0.05	P2
1	HanXRQChr11	162000000	163000000	0	0	0.02	0.02	P1
1	HanXRQChr11	163000000	164000000	0	0	0.01	0.01	P1
1	HanXRQChr11	164000000	165000000	0	0	0.02	0.02	P1
1	HanXRQChr11	165000000	166000000	0	0	0.01	0.01	P1
1	HanXRQChr11	166000000	167000000	0.03	0	0.08	0.08	P1
1	HanXRQChr11	167000000	168000000	0.83	0.77	0.88	0.11	P2
1	HanXRQChr11	168000000	169000000	0.9	0.8	0.96	0.16	P2
1	HanXRQChr12	0	1000000	0.92	0.87	0.96	0.09	P2
1	HanXRQChr12	1000000	2000000	0.93	0.89	0.96	0.07	P2
1	HanXRQChr12	2000000	3000000	0.36	0.31	0.42	0.11	P1
1	HanXRQChr12	3000000	4000000	0.8	0.73	0.86	0.13	P2
1	HanXRQChr12	4000000	5000000	0.99	0.95	1	0.05	P2
1	HanXRQChr12	5000000	6000000	0.5	0.42	0.58	0.16	admixed
1	HanXRQChr12	6000000	7000000	0.74	0.68	0.79	0.11	P2
1	HanXRQChr12	7000000	8000000	0.97	0.92	1	0.08	P2
1	HanXRQChr12	8000000	9000000	0.97	0.92	1	0.08	P2
1	HanXRQChr12	9000000	10000000	0.99	0.93	1	0.07	P2
1	HanXRQChr12	10000000	11000000	0.53	0.46	0.61	0.15	admixed
1	HanXRQChr12	11000000	12000000	0.79	0.71	0.86	0.15	P2
1	HanXRQChr12	12000000	13000000	0.99	0.93	1	0.07	P2
1	HanXRQChr12	13000000	14000000	0.12	0.08	0.17	0.09	P1
1	HanXRQChr12	14000000	15000000	0.55	0.47	0.63	0.16	admixed
1	HanXRQChr12	15000000	16000000	0.38	0.3	0.45	0.15	P1
1	HanXRQChr12	16000000	17000000	0.85	0.79	0.9	0.11	P2
1	HanXRQChr12	17000000	18000000	0	0	0.01	0.01	P1
1	HanXRQChr12	18000000	19000000	0	0	0.01	0.01	P1
1	HanXRQChr12	19000000	20000000	0.37	0.32	0.41	0.09	P1
1	HanXRQChr12	20000000	21000000	0.95	0.89	0.98	0.09	P2
1	HanXRQChr12	21000000	22000000	0.59	0.52	0.65	0.13	P2
1	HanXRQChr12	22000000	23000000	0.95	0.89	1	0.11	P2
1	HanXRQChr12	23000000	24000000	0.5	0.43	0.58	0.15	admixed
1	HanXRQChr12	24000000	25000000	0	0	0.01	0.01	P1
1	HanXRQChr12	25000000	26000000	0	0	0.01	0.01	P1
1	HanXRQChr12	26000000	27000000	0	0	0.01	0.01	P1
1	HanXRQChr12	27000000	28000000	0.12	0.09	0.16	0.07	P1
1	HanXRQChr12	28000000	29000000	0.95	0.87	1	0.13	P2
1	HanXRQChr12	29000000	30000000	0.88	0.79	0.96	0.17	P2
1	HanXRQChr12	30000000	31000000	0.24	0.18	0.3	0.12	P1
1	HanXRQChr12	31000000	32000000	1	0.95	1	0.05	P2
1	HanXRQChr12	32000000	33000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr12	33000000	34000000	0.96	0.93	0.99	0.0599999999999999	P2
1	HanXRQChr12	34000000	35000000	0.91	0.81	0.97	0.16	P2
1	HanXRQChr12	35000000	36000000	0.95	0.86	1	0.14	P2
1	HanXRQChr12	36000000	37000000	0.96	0.92	0.99	0.07	P2
1	HanXRQChr12	37000000	38000000	0.96	0.9	1	0.1	P2
1	HanXRQChr12	38000000	39000000	1	0.95	1	0.05	P2
1	HanXRQChr12	39000000	40000000	0.63	0.54	0.72	0.18	P2
1	HanXRQChr12	40000000	41000000	0	0	0.01	0.01	P1
1	HanXRQChr12	41000000	42000000	0.99	0.95	1	0.05	P2
1	HanXRQChr12	42000000	43000000	0.93	0.86	0.98	0.12	P2
1	HanXRQChr12	43000000	44000000	0.97	0.9	1	0.1	P2
1	HanXRQChr12	44000000	45000000	0.99	0.95	1	0.05	P2
1	HanXRQChr12	45000000	46000000	0.99	0.95	1	0.05	P2
1	HanXRQChr12	46000000	47000000	0.98	0.94	1	0.0600000000000001	P2
1	HanXRQChr12	47000000	48000000	0.91	0.85	0.95	0.1	P2
1	HanXRQChr12	48000000	49000000	1	0.48	1	0.52	admixed
1	HanXRQChr12	49000000	50000000	1	0.87	1	0.13	P2
1	HanXRQChr12	50000000	51000000	0.83	0.68	0.93	0.25	P2
1	HanXRQChr12	51000000	52000000	1	0.95	1	0.05	P2
1	HanXRQChr12	53000000	54000000	0	0	0.05	0.05	P1
1	HanXRQChr12	54000000	55000000	0	0	0.05	0.05	P1
1	HanXRQChr12	55000000	56000000	0	0	0.01	0.01	P1
1	HanXRQChr12	56000000	57000000	0	0	0.03	0.03	P1
1	HanXRQChr12	57000000	58000000	0	0	0.02	0.02	P1
1	HanXRQChr12	58000000	59000000	0	0	0.01	0.01	P1
1	HanXRQChr12	59000000	60000000	0.71	0.63	0.79	0.16	P2
1	HanXRQChr12	60000000	61000000	0.66	0.59	0.73	0.14	P2
1	HanXRQChr12	61000000	62000000	0.99	0.95	1	0.05	P2
1	HanXRQChr12	62000000	63000000	0.26	0.19	0.33	0.14	P1
1	HanXRQChr12	63000000	64000000	0	0	0.01	0.01	P1
1	HanXRQChr12	64000000	65000000	0	0	0.01	0.01	P1
1	HanXRQChr12	65000000	66000000	0.38	0.3	0.46	0.16	P1
1	HanXRQChr12	66000000	67000000	1	0.97	1	0.03	P2
1	HanXRQChr12	67000000	68000000	1	0.98	1	0.02	P2
1	HanXRQChr12	68000000	69000000	0.3	0.24	0.35	0.11	P1
1	HanXRQChr12	69000000	70000000	0	0	0.01	0.01	P1
1	HanXRQChr12	70000000	71000000	0	0	0.01	0.01	P1
1	HanXRQChr12	71000000	72000000	0.87	0.83	0.91	0.0800000000000001	P2
1	HanXRQChr12	72000000	73000000	0.97	0.94	1	0.0600000000000001	P2
1	HanXRQChr12	73000000	74000000	0	0	0.01	0.01	P1
1	HanXRQChr12	74000000	75000000	0.13	0.09	0.19	0.1	P1
1	HanXRQChr12	75000000	76000000	0.97	0.92	0.99	0.07	P2
1	HanXRQChr12	76000000	77000000	1	0.98	1	0.02	P2
1	HanXRQChr12	77000000	78000000	1	0.98	1	0.02	P2
1	HanXRQChr12	78000000	79000000	1	0.99	1	0.01	P2
1	HanXRQChr12	79000000	80000000	1	0.98	1	0.02	P2
1	HanXRQChr12	80000000	81000000	0.99	0.94	1	0.0600000000000001	P2
1	HanXRQChr12	81000000	82000000	1	0.93	1	0.07	P2
1	HanXRQChr12	82000000	83000000	0.98	0.93	1	0.07	P2
1	HanXRQChr12	83000000	84000000	0.86	0.78	0.92	0.14	P2
1	HanXRQChr12	84000000	85000000	0	0	0.01	0.01	P1
1	HanXRQChr12	85000000	86000000	0	0	0.02	0.02	P1
1	HanXRQChr12	86000000	87000000	0	0	0.01	0.01	P1
1	HanXRQChr12	87000000	88000000	0	0	0.02	0.02	P1
1	HanXRQChr12	88000000	89000000	0.47	0.4	0.55	0.15	admixed
